Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,,Heat Balance (%)
3758482766,4.424516662,23.594,18.325,22.409,20.44,12.317,20.463,149.073,0.013,395.923,24.708,14.288,0,0,0,0,0,0,99.046,0.001,0,240.502,7.61,132.048,10.56,120.871,5.105,5.423,25.574,261.34,30.381,4.801,1777.937,23.859,20.916,18.05,-21.985,30.531,14.373,9.267,0,0,3.598,0.237,3.429,15.603,11.592,0.011,0.009,13.834,13.822,13.705,14.579,14.606,14.386,13.69,13.757,13.691,14.496,14.236,14.088,12.902,13.304,13.237,13.891,23.018,3723,2178,4.8100185
3758482767,4.454949999,23.576,18.315,22.291,20.411,12.301,20.464,143.678,0.01,395.899,24.713,14.288,0,0,0,0,0,0,99.055,0.001,0,240.542,7.607,132.038,10.575,120.842,5.098,5.445,25.526,261.392,30.388,4.855,1777.613,23.849,20.872,18.035,-21.984,30.51,14.375,9.277,0,0,3.601,0.199,3.431,15.595,11.705,0.011,0.009,13.846,13.826,13.705,14.569,14.604,14.375,13.704,13.757,13.691,14.49,14.213,14.091,12.902,13.297,13.234,13.894,23.02,3723,2178,4.835039818
3758482769,4.486049994,23.551,18.331,22.292,20.445,12.284,20.464,130.3,0.009,395.891,24.704,14.289,0,0,0,0,0,0,99.049,0.001,0,240.421,7.6,132.024,10.602,120.914,5.115,5.455,25.525,261.392,30.388,4.857,1777.729,23.816,20.92,18.029,-21.985,30.513,14.394,9.278,0,0,3.599,0.193,3.416,15.637,11.715,0.011,0.009,13.833,13.832,13.735,14.565,14.597,14.368,13.698,13.745,13.679,14.494,14.227,14.078,12.906,13.311,13.241,13.887,23.016,3723,2178,5.217391304
3758482771,4.515466666,23.573,18.296,22.292,20.447,12.293,20.463,154.115,0.007,395.907,24.704,14.288,0,0,0,0,0,0,99.049,0.001,0,240.778,7.594,131.993,10.581,120.86,5.103,5.447,25.523,261.382,30.386,4.857,1777.128,23.804,20.951,18.032,-21.985,30.514,14.379,9.276,0,0,3.604,0.174,3.406,15.563,11.661,0.011,0.009,13.83,13.831,13.736,14.552,14.588,14.37,13.699,13.746,13.693,14.495,14.229,14.052,12.92,13.301,13.242,13.888,23.022,3723,2178,5.649072753
3758482772,4.539233327,23.578,18.317,22.292,20.413,12.308,20.462,154.112,0.01,395.899,24.705,14.289,0,0,0,0,0,0,99.05,0.001,0,240.65,7.596,131.966,10.615,120.794,5.086,5.497,25.522,261.51,30.404,4.877,1777.231,23.816,20.901,18.053,-21.985,30.514,14.393,9.307,0,0,3.603,0.209,3.401,15.597,11.621,0.011,0.009,13.856,13.827,13.712,14.583,14.59,14.385,13.721,13.761,13.707,14.502,14.221,14.065,12.932,13.301,13.246,13.889,23.032,3723,2178,5.768132496
3758482774,4.568999998,23.575,18.33,22.292,20.434,12.307,20.462,149.881,0.013,395.915,24.706,14.288,0,0,0,0,0,0,99.048,0.001,0,240.224,7.592,131.976,10.599,120.797,5.087,5.48,25.533,261.381,30.386,4.847,1777.916,23.818,20.935,18.046,-21.985,30.522,14.379,9.292,0,0,3.596,0.206,3.408,15.622,11.75,0.011,0.009,13.869,13.813,13.701,14.562,14.592,14.37,13.725,13.74,13.688,14.494,14.24,14.081,12.912,13.286,13.242,13.89,23.026,3723,2178,5.368360937
3758482776,4.606049999,23.594,18.311,22.291,20.434,12.313,20.463,148.592,0.01,395.899,24.717,14.288,0,0,0,0,0,0,99.048,0.001,0,240.78,7.605,131.96,10.611,120.782,5.084,5.496,25.517,261.421,30.392,4.869,1777.103,23.838,20.891,18.041,-21.985,30.469,14.374,9.29,0,0,3.606,0.2,3.421,15.579,11.702,0.011,0.009,13.864,13.813,13.703,14.565,14.618,14.382,13.736,13.738,13.694,14.495,14.243,14.07,12.921,13.294,13.236,13.885,23.035,3723,2178,5.265404867
3758482778,4.636266661,23.59,18.335,22.292,20.43,12.291,20.463,166.264,0.01,395.883,24.697,14.289,0,0,0,0,0,0,99.052,0.001,0,240.463,7.588,132.016,10.609,120.772,5.081,5.497,25.543,261.286,30.373,4.823,1777.344,23.812,20.897,18.035,-21.985,30.476,14.37,9.289,0,0,3.6,0.199,3.41,15.621,11.748,0.011,0.009,13.88,13.831,13.718,14.575,14.612,14.362,13.707,13.722,13.679,14.485,14.226,14.124,12.922,13.292,13.252,13.886,23.032,3723,2178,5.420827389
3758482780,4.672049999,23.58,18.333,22.29,20.421,12.323,20.462,139.565,0.012,395.907,24.69,14.288,0,0,0,0,0,0,99.047,0.001,0,240.341,7.606,131.942,10.612,120.892,5.11,5.471,25.537,261.312,30.377,4.833,1777.173,23.851,20.932,18.022,-21.985,30.476,14.375,9.264,0,0,3.598,0.223,3.44,15.624,11.696,0.011,0.009,13.869,13.817,13.704,14.598,14.622,14.384,13.728,13.736,13.696,14.506,14.252,14.107,12.908,13.281,13.241,13.888,23.026,3723,2178,4.489911907
3758482782,4.702883331,23.589,18.311,22.408,20.442,12.279,20.462,163.09,0.009,395.899,24.716,14.29,0,0,0,0,0,0,99.054,0.001,0,240.56,7.599,132.02,10.624,120.917,5.116,5.477,25.526,261.401,30.389,4.857,1777.246,23.832,20.853,18.018,-21.986,30.49,14.355,9.238,0,0,3.602,0.187,3.431,15.58,11.671,0.011,0.009,13.87,13.803,13.699,14.604,14.639,14.384,13.709,13.72,13.672,14.498,14.231,14.111,12.898,13.285,13.251,13.893,23.019,3723,2178,4.862789706
3758482784,4.733849994,23.556,18.32,22.409,20.45,12.301,20.463,134.828,0.012,395.931,24.694,14.288,0,0,0,0,0,0,99.047,0.001,0,240.719,7.599,131.99,10.607,120.929,5.119,5.456,25.516,261.386,30.387,4.865,1778.519,23.867,20.925,18.039,-21.985,30.492,14.378,9.259,0,0,3.604,0.219,3.442,15.615,11.707,0.011,0.009,13.851,13.8,13.695,14.604,14.615,14.388,13.717,13.731,13.671,14.49,14.233,14.151,12.897,13.295,13.225,13.897,23.03,3723,2178,4.598353676
3758482786,4.772049999,23.567,18.324,22.292,20.432,12.294,20.463,182.754,0.008,395.876,24.719,14.288,0,0,0,0,0,0,99.051,0.001,0,240.825,7.603,131.99,10.585,120.804,5.089,5.465,25.547,261.42,30.392,4.839,1777.929,23.853,20.933,18.032,-21.985,30.492,14.37,9.281,0,0,3.605,0.182,3.436,15.616,11.657,0.011,0.009,13.875,13.806,13.711,14.594,14.62,14.376,13.706,13.736,13.651,14.485,14.235,14.174,12.914,13.295,13.234,13.899,23.038,3723,2178,4.800454481
3758482789,4.807549993,23.559,18.317,22.291,20.429,12.291,20.464,142.856,0.015,395.891,24.693,14.288,0,0,0,0,0,0,99.052,0.001,0,240.587,7.602,132.007,10.622,120.917,5.116,5.474,25.543,261.361,30.383,4.834,1778.528,23.847,20.943,18.015,-21.985,30.514,14.389,9.273,0,0,3.601,0.246,3.444,15.608,11.683,0.011,0.009,13.841,13.762,13.681,14.612,14.636,14.376,13.703,13.737,13.642,14.49,14.254,14.163,12.89,13.292,13.225,13.903,23.03,3723,2178,4.457061746
3758482791,4.843149996,23.571,18.301,22.292,20.431,12.279,20.462,141.536,0.009,395.876,24.728,14.288,0,0,0,0,0,0,99.052,0.001,0,240.426,7.6,132.004,10.627,120.933,5.12,5.476,25.547,261.287,30.373,4.819,1778.402,23.855,20.906,18.011,-21.984,30.53,14.371,9.251,0,0,3.599,0.191,3.452,15.575,11.672,0.011,0.009,13.848,13.785,13.702,14.616,14.644,14.386,13.671,13.743,13.623,14.468,14.239,14.191,12.89,13.293,13.223,13.903,23.027,3723,2178,4.16962133
3758482793,4.879233329,23.597,18.313,22.291,20.434,12.307,20.462,156.922,0.009,395.899,24.695,14.288,0,0,0,0,0,0,99.051,0.001,0,240.311,7.611,131.994,10.621,120.903,5.113,5.476,25.536,261.325,30.378,4.836,1778.253,23.859,20.944,18.023,-21.985,30.521,14.369,9.256,0,0,3.598,0.19,3.446,15.58,11.659,0.011,0.009,13.81,13.783,13.691,14.65,14.658,14.412,13.681,13.749,13.612,14.464,14.254,14.19,12.887,13.292,13.206,13.897,23.016,3723,2178,4.315729699
3758482795,4.909683331,23.561,18.305,22.29,20.44,12.311,20.463,158.5,0.011,395.899,24.714,14.289,0,0,0,0,0,0,99.053,0.001,0,240.572,7.619,132.043,10.595,120.828,5.095,5.469,25.54,261.422,30.392,4.846,1775.985,23.859,20.861,18.013,-21.985,30.461,14.353,9.258,0,0,3.601,0.209,3.448,15.586,11.692,0.011,0.009,13.824,13.787,13.701,14.646,14.651,14.382,13.682,13.762,13.619,14.478,14.239,14.201,12.881,13.291,13.206,13.894,23.04,3723,2178,4.341041282
3758482797,4.945116663,23.581,18.331,22.292,20.433,12.287,20.463,143.985,0.011,395.907,24.695,14.288,0,0,0,0,0,0,99.051,0.001,0,240.356,7.605,132.077,10.602,120.972,5.13,5.441,25.547,261.461,30.398,4.844,1775.896,23.863,20.86,18.022,-21.986,30.46,14.377,9.247,0,0,3.597,0.214,3.445,15.62,11.661,0.011,0.009,13.794,13.795,13.71,14.642,14.644,14.378,13.676,13.761,13.614,14.474,14.235,14.17,12.879,13.291,13.203,13.898,23.022,3723,2178,4.31695541
3758482799,4.975733328,23.576,18.318,22.291,20.439,12.307,20.462,151.607,0.009,395.891,24.709,14.288,0,0,0,0,0,0,99.053,0.001,0,240.409,7.6,132.016,10.613,120.935,5.121,5.461,25.568,261.339,30.38,4.806,1778.605,23.848,20.922,18.026,-21.986,30.459,14.357,9.236,0,0,3.598,0.196,3.439,15.601,11.603,0.011,0.009,13.799,13.811,13.723,14.627,14.635,14.394,13.686,13.76,13.627,14.472,14.231,14.154,12.869,13.297,13.207,13.893,23.04,3723,2178,4.518971152
3758482800,5.005866663,23.585,18.317,22.292,20.428,12.32,20.462,153.274,0.01,395.883,24.694,14.289,0,0,0,0,0,0,99.056,0.001,0,240.732,7.604,131.994,10.613,121.035,5.144,5.437,25.558,261.316,30.377,4.813,1777.493,23.85,20.865,18.016,-21.985,30.479,14.383,9.239,0,0,3.603,0.203,3.444,15.594,11.688,0.011,0.009,13.813,13.819,13.766,14.61,14.605,14.374,13.709,13.752,13.632,14.472,14.235,14.159,12.862,13.303,13.203,13.899,23.029,3723,2178,4.512558536
