Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760033732,0.927516667,26.006,12.318,12.57,19.285,8.803,12.687,1709.503,0.896,399.194,25.168,14.406,3.415,0,0,0,0,0,5631.816,1.355,0,291.153,12.92,156.874,16.444,146.618,10.935,5.473,26.248,269.246,31.499,5.245,1772.28,26.859,19.894,22.96,-21.991,21.141,19.846,8.911,0,0,4.372,2.192,2.294,-1.104,-3.312,0.004,0.003,19.179,17.597,18.699,19.618,20.017,19.987,18.68,18.115,18.41,19.623,19.699,19.763,17.648,16.825,16.884,18.713,20.658,3725,0
3760033734,0.95741667,25.981,12.313,12.686,19.289,8.804,12.57,1702.324,0.91,399.192,25.168,14.406,3.465,0,0,0,0,0,5592.721,1.361,0,291.082,12.929,156.761,16.435,146.714,10.956,5.444,26.257,269.536,31.539,5.276,1773.654,26.891,19.839,22.95,-21.99,21.119,19.821,8.866,0,0,4.369,2.204,2.32,-1.088,-3.315,0.004,0.003,19.16,17.618,18.691,19.615,20.012,19.981,18.709,18.124,18.413,19.624,19.684,19.767,17.649,16.818,16.899,18.718,20.655,3725,0
3760033735,0.9807,26.01,12.285,12.686,19.285,8.787,12.569,1702.309,0.902,399.192,25.132,14.407,3.466,0,0,0,0,0,5603.928,1.37,0,290.941,12.932,156.805,16.457,146.698,10.952,5.469,26.247,269.317,31.509,5.256,1773.41,26.875,19.81,22.959,-21.991,21.132,19.833,8.881,0,0,4.368,2.186,2.305,-1.224,-3.374,0.003,0.003,19.153,17.604,18.694,19.632,20.014,20.014,18.716,18.132,18.436,19.647,19.692,19.771,17.645,16.805,16.886,18.715,20.659,3725,0
3760033736,1.004366668,26.015,12.331,12.686,19.276,8.809,12.568,1701.617,0.901,399.217,25.158,14.407,3.442,0,0,0,0,0,5603.873,1.366,0,291.526,12.929,156.823,16.463,146.697,10.952,5.475,26.247,269.381,31.518,5.264,1773.283,26.865,19.842,22.955,-21.991,21.124,19.84,8.887,0,0,4.377,2.204,2.302,-1.074,-3.279,0.004,0.003,19.162,17.607,18.706,19.624,20.004,19.977,18.71,18.123,18.409,19.624,19.686,19.765,17.637,16.802,16.895,18.711,20.662,3725,0
3760033738,1.031300004,25.988,12.308,12.686,19.273,8.82,12.686,1698.017,0.899,399.202,25.197,14.407,3.35,0,0,0,0,0,5619.709,1.389,0,291.215,12.933,156.806,16.444,146.754,10.964,5.443,26.271,269.291,31.506,5.229,1774.284,26.854,19.879,22.956,-21.991,21.114,19.829,8.865,0,0,4.371,2.181,2.295,-1.116,-3.234,0.004,0.003,19.165,17.602,18.695,19.613,19.985,19.977,18.711,18.101,18.415,19.622,19.69,19.762,17.643,16.802,16.89,18.715,20.668,3725,0
3760033740,1.06256667,25.998,12.286,12.686,19.264,8.813,12.686,1711.418,0.897,399.208,25.171,14.406,3.378,0,0,0,0,0,5653.022,1.361,0,291.105,12.918,156.826,16.45,146.659,10.944,5.47,26.253,269.213,31.495,5.236,1773.365,26.872,19.921,22.939,-21.99,21.113,19.847,8.902,0,0,4.371,2.166,2.315,-1.202,-3.242,0.003,0.003,19.168,17.618,18.725,19.61,20.009,20.01,18.717,18.11,18.443,19.63,19.71,19.773,17.643,16.817,16.901,18.721,20.652,3725,0
3760033742,1.094350004,26.009,12.304,12.569,19.258,8.828,12.686,1707.864,0.913,399.186,25.162,14.407,3.287,0,0,0,0,0,5603.734,1.364,0,291.038,12.939,156.751,16.441,146.621,10.936,5.469,26.243,269.273,31.503,5.253,1774.138,26.869,19.808,22.962,-21.991,21.097,19.832,8.896,0,0,4.37,2.186,2.301,-1.158,-3.183,0.004,0.003,19.134,17.61,18.707,19.595,20.025,19.971,18.704,18.084,18.442,19.625,19.695,19.779,17.637,16.801,16.871,18.718,20.676,3725,0
3760033744,1.121366668,25.996,12.328,12.686,19.302,8.804,12.687,1716.311,0.909,399.21,25.179,14.407,3.361,0,0,0,0,0,5608.475,1.377,0,291.12,12.937,156.857,16.427,146.737,10.961,5.43,26.277,269.202,31.493,5.21,1774.166,26.847,19.876,22.959,-21.991,21.14,19.836,8.876,0,0,4.369,2.212,2.29,-1.058,-3.339,0.004,0.003,19.158,17.608,18.677,19.595,20.001,19.962,18.691,18.097,18.411,19.607,19.676,19.748,17.637,16.804,16.867,18.717,20.66,3725,0
3760033746,1.156100003,26.029,12.346,12.686,19.29,8.828,12.686,1712.143,0.919,399.2,25.201,14.407,3.328,0,0,0,0,0,5633.032,1.378,0,290.864,12.937,156.846,16.433,146.61,10.934,5.463,26.281,269.339,31.512,5.225,1770.96,26.859,19.867,22.962,-21.991,21.14,19.83,8.896,0,0,4.366,2.22,2.291,-1.041,-3.233,0.004,0.003,19.183,17.611,18.692,19.618,20.015,19.972,18.712,18.12,18.421,19.628,19.687,19.754,17.63,16.809,16.876,18.724,20.656,3725,0
3760033747,1.183683332,25.978,12.345,12.686,19.287,8.826,12.687,1707.779,0.914,399.199,25.178,14.408,3.348,0,0,0,0,0,5634.309,1.395,0,291.159,12.931,156.845,16.445,146.737,10.961,5.448,26.273,269.322,31.51,5.231,1773.038,26.852,19.841,22.957,-21.992,21.097,19.837,8.877,0,0,4.37,2.216,2.292,-0.978,-3.237,0.004,0.003,19.161,17.61,18.68,19.617,20.001,19.987,18.701,18.119,18.422,19.638,19.675,19.772,17.633,16.799,16.865,18.715,20.649,3725,0
3760033749,1.219150003,26.038,12.304,12.568,19.267,8.806,12.687,1663.974,0.909,399.242,25.179,14.406,3.384,0,0,0,0,0,5662.812,1.366,0,291.168,12.943,156.815,16.445,146.704,10.954,5.455,26.242,269.328,31.511,5.263,1772.133,26.866,19.856,22.959,-21.991,21.161,19.834,8.88,0,0,4.372,2.194,2.298,-1.197,-3.274,0.003,0.003,19.179,17.598,18.686,19.631,20.006,19.957,18.698,18.106,18.429,19.64,19.694,19.766,17.638,16.8,16.874,18.712,20.662,3725,0
