Time elapsed (s),Time Elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3759430545,0.927083333,27.938,13.489,17.017,12.595,6.967,17.094,780.957,1.062,398.037,24.07,14.367,5.396,0,0,0,0,0,5594.229,1.418,0,147.194,9.481,140.42,15.099,136.453,8.725,6.338,25.458,259.901,30.188,4.724,2.136,25.764,16.318,25.732,-3.698,0,10.258,1.532,1,0,2.23,1.811,0,0.325,0.665,0.004,0.004,12.86,10.5,10.543,10.765,10.392,10.283,12.223,11.934,13.108,10.702,10.119,10.169,10.708,9.733,9.833,10.939,13.139,2040,857
3759430547,0.957300003,27.943,13.482,17.118,12.608,6.956,17.094,771.633,1.093,398.077,24.062,14.368,5.339,0,0,0,0,0,5609.754,1.407,0,147.227,9.475,140.379,15.077,136.435,8.722,6.321,25.457,259.907,30.189,4.726,2.402,25.795,16.332,25.742,-3.713,0,10.265,1.543,1,0,2.23,1.836,0,0.294,0.618,0.004,0.004,12.868,10.496,10.527,10.776,10.399,10.287,12.251,11.932,13.091,10.704,10.123,10.175,10.71,9.721,9.84,10.939,13.14,2040,857
3759430549,0.992233332,27.95,13.479,17.134,12.564,6.989,17.092,787.126,1.065,398.093,24.034,14.367,5.345,0,0,0,0,0,5589.834,1.407,0,147.3,9.478,140.35,15.069,136.367,8.707,6.327,25.474,259.868,30.184,4.703,2.484,25.774,16.322,25.715,-3.719,0,10.266,1.559,1,0,2.231,1.805,0,0.271,0.769,0.004,0.004,12.903,10.52,10.556,10.777,10.401,10.283,12.237,11.953,13.071,10.716,10.124,10.189,10.725,9.746,9.858,10.942,13.149,2040,857
3759430551,1.022483333,27.963,13.51,17.135,12.609,6.966,17.095,769.831,1.113,398.077,24.056,14.366,5.313,0,0,0,0,0,5589.279,1.392,0,147.434,9.492,140.365,15.104,136.335,8.7,6.37,25.483,259.939,30.194,4.705,1.841,25.795,16.323,25.742,-3.74,0,10.271,1.571,1,0,2.233,1.857,0,0.368,0.645,0.004,0.004,12.901,10.516,10.544,10.772,10.407,10.293,12.24,11.945,13.084,10.719,10.116,10.175,10.718,9.75,9.849,10.945,13.15,2040,857
3759430553,1.058166671,27.967,13.495,17.135,12.571,6.982,17.094,796.923,1.059,398.061,24.077,14.366,5.342,0,0,0,0,0,5564.434,1.392,0,147.222,9.482,140.429,15.137,136.471,8.73,6.372,25.462,259.904,30.189,4.72,2.393,25.79,16.304,25.73,-3.754,0,10.276,1.546,1,0,2.23,1.807,0,0.308,0.742,0.004,0.004,12.901,10.5,10.552,10.772,10.411,10.286,12.24,11.925,13.085,10.712,10.125,10.176,10.727,9.746,9.846,10.94,13.152,2040,857
3759430555,1.08811667,27.946,13.511,17.135,12.608,6.948,17.095,767.636,1.143,398.045,24.071,14.366,5.302,0,0,0,0,0,5563.547,1.385,0,147.157,9.479,140.384,15.129,136.518,8.74,6.353,25.465,259.942,30.194,4.723,2.435,25.775,16.315,25.742,-3.75,0,10.263,1.523,1,0,2.229,1.885,0,0.396,0.592,0.004,0.004,12.894,10.52,10.582,10.789,10.414,10.302,12.246,11.928,13.059,10.723,10.139,10.187,10.725,9.747,9.858,10.938,13.145,2040,857
3759430556,1.117850002,27.952,13.515,17.134,12.594,6.967,17.093,797.577,1.052,398.061,24.046,14.367,5.314,0,0,0,0,0,5551.729,1.396,0,147.079,9.488,140.372,15.133,136.416,8.717,6.381,25.469,259.797,30.173,4.698,2.492,25.771,16.356,25.736,-3.734,0,10.25,1.533,1,0,2.228,1.812,0,0.4,0.668,0.004,0.004,12.87,10.513,10.577,10.772,10.405,10.289,12.238,11.919,13.044,10.704,10.125,10.189,10.747,9.75,9.859,10.932,13.142,2040,857
3759430558,1.147283332,27.933,13.506,17.134,12.616,6.989,17.095,797.336,1.145,398.077,24.054,14.365,5.343,0,0,0,0,0,5569.841,1.383,0,147.161,9.49,140.413,15.135,136.37,8.707,6.392,25.471,259.917,30.191,4.713,2.379,25.781,16.317,25.745,-3.749,0,10.259,1.552,1,0,2.229,1.874,0,0.398,0.702,0.004,0.004,12.861,10.5,10.564,10.763,10.401,10.292,12.254,11.932,13.055,10.711,10.128,10.174,10.727,9.745,9.84,10.943,13.151,2040,857
3759430560,1.183083336,27.923,13.51,17.134,12.592,6.965,17.094,779.424,1.144,398.021,24.102,14.365,5.331,0,0,0,0,0,5548.706,1.408,0,147.184,9.475,140.421,15.112,136.441,8.723,6.354,25.481,259.846,30.18,4.693,2.448,25.781,16.323,25.717,-3.744,0,10.272,1.55,1,0,2.229,1.881,0,0.426,0.665,0.004,0.004,12.889,10.533,10.585,10.769,10.406,10.299,12.254,11.953,13.047,10.724,10.127,10.199,10.757,9.751,9.866,10.944,13.152,2040,857
3759430563,1.218766665,27.943,13.509,17.135,12.604,6.977,17.093,802.73,1.088,398.029,24.069,14.367,5.374,0,0,0,0,0,5592.212,1.427,0,147.4,9.463,140.355,15.125,136.445,8.724,6.367,25.467,259.908,30.189,4.716,2.289,25.785,16.306,25.747,-3.736,0,10.278,1.554,1,0,2.233,1.836,0,0.39,0.681,0.004,0.004,12.866,10.512,10.586,10.767,10.414,10.285,12.242,11.944,13.046,10.715,10.129,10.191,10.717,9.752,9.843,10.946,13.136,2040,857
