Time elapsed (s),Time elapsed (min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3759857554,0.976383328,22.251,13.002,31.428,31.499,15.74,30.912,1769.145,0.899,388.873,22.056,14.034,0.07,0,1,0,0,0,6445.378,1.628,0,98.794,25.77,230.44,22.752,210.966,22.804,-0.092,22.902,211.083,22.708,-0.2,1762.433,37.86,21.272,33.092,-22.016,25.9,34.69,11.886,0,1,-0.001,-2.054,2.788,5.799,3.905,0.006,0.005,32.031,32.931,33.356,33.759,34.471,34.652,31.632,32.31,32.12,33.744,34.519,34.443,31.083,31.971,31.411,32.954,31.397,0,0
3759857556,1.005683335,22.228,13.013,31.429,31.512,15.744,30.912,1749.029,0.865,388.883,22.024,14.034,0,0,1,0,0,0,6430.032,1.617,0,98.858,25.787,230.32,22.752,210.96,22.803,-0.092,22.884,211.126,22.715,-0.174,1762.303,37.87,21.257,33.084,-22.015,25.9,34.7,11.897,0,1,-0.001,-2.016,2.798,5.848,3.904,0.006,0.005,32.024,32.928,33.343,33.76,34.475,34.647,31.634,32.308,32.127,33.751,34.51,34.437,31.082,31.959,31.405,32.957,31.402,0,0
3759857557,1.035783331,22.241,13.019,31.428,31.527,15.752,30.912,1771.729,0.843,388.857,22.039,14.033,0,0,1,0,0,0,6412.961,1.625,0,98.027,25.779,230.434,22.773,211.039,22.816,-0.084,22.889,211.041,22.701,-0.194,1763.936,37.835,21.3,33.112,-22.015,25.914,34.703,11.887,0,1,-0.001,-1.993,2.764,5.852,3.911,0.006,0.005,32.042,32.935,33.361,33.756,34.472,34.663,31.63,32.318,32.13,33.741,34.521,34.446,31.089,31.964,31.411,32.96,31.395,0,0
3759857559,1.066899999,22.241,13.02,31.428,31.509,15.761,30.912,1757.666,0.868,388.851,22.05,14.034,0.009,0,1,0,0,0,6426.584,1.612,0,97.968,25.783,230.383,22.758,211.047,22.817,-0.1,22.898,211.095,22.71,-0.194,1763.438,37.848,21.251,33.098,-22.016,25.889,34.701,11.884,0,1,-0.001,-2.027,2.779,5.852,3.959,0.006,0.005,32.032,32.934,33.354,33.741,34.471,34.653,31.62,32.295,32.112,33.739,34.498,34.452,31.094,31.97,31.419,32.956,31.395,0,0
3759857561,1.102566663,22.222,13.004,31.429,31.512,15.756,30.912,1750.587,0.852,388.874,22.024,14.035,0,0,1,0,0,0,6404.391,1.618,0,97.015,25.769,230.406,22.756,210.896,22.792,-0.078,22.905,211.035,22.7,-0.21,1764.3,37.84,21.266,33.078,-22.015,25.864,34.691,11.898,0,1,-0.001,-2.018,2.788,5.83,3.938,0.006,0.005,32.031,32.93,33.367,33.74,34.456,34.65,31.62,32.289,32.113,33.732,34.495,34.441,31.098,31.966,31.41,32.957,31.403,0,0
3759857563,1.132333334,22.236,13.01,31.429,31.535,15.723,30.912,1764.091,0.845,388.907,22.053,14.035,0.052,0,1,0,0,0,6414.203,1.631,0,98.347,25.767,230.315,22.765,210.997,22.809,-0.085,22.892,210.961,22.688,-0.209,1760.957,37.847,21.287,33.107,-22.016,25.863,34.7,11.891,0,1,-0.001,-1.98,2.769,5.831,3.811,0.006,0.005,32.047,32.926,33.366,33.749,34.474,34.657,31.613,32.301,32.127,33.751,34.501,34.434,31.092,31.955,31.405,32.957,31.392,0,0
3759857565,1.162349995,22.217,13.003,31.428,31.528,15.769,30.912,1767.774,0.859,388.905,22.046,14.034,0,0,1,0,0,0,6436.763,1.636,0,97.77,25.785,230.3,22.755,210.938,22.8,-0.086,22.869,211.13,22.716,-0.159,1762.704,37.873,21.305,33.097,-22.016,25.862,34.704,11.905,0,1,-0.001,-2.036,2.793,5.836,3.961,0.006,0.005,32.029,32.927,33.363,33.752,34.459,34.657,31.62,32.289,32.116,33.733,34.494,34.455,31.099,31.97,31.416,32.963,31.379,0,0
3759857567,1.193599995,22.214,12.996,31.429,31.514,15.748,30.912,1742.875,0.863,388.866,22.048,14.034,0.037,0,1,0,0,0,6445.756,1.635,0,97.407,25.774,230.417,22.746,210.946,22.801,-0.096,22.891,211.041,22.701,-0.196,1764.322,37.845,21.274,33.105,-22.016,25.849,34.693,11.892,0,1,-0.001,-2.029,2.775,5.819,3.911,0.006,0.005,32.031,32.929,33.351,33.75,34.465,34.647,31.607,32.289,32.111,33.736,34.504,34.435,31.089,31.963,31.417,32.95,31.389,0,0
3759857569,1.229833333,22.223,13.022,31.428,31.516,15.743,30.912,1786.746,0.836,388.882,22.039,14.033,0,0,1,0,0,0,6442.669,1.638,0,97.582,25.778,230.345,22.768,210.985,22.807,-0.08,22.925,211.047,22.702,-0.228,1765.429,37.87,21.295,33.104,-22.015,25.888,34.692,11.885,0,1,-0.002,-1.978,2.791,5.876,3.898,0.006,0.005,32.031,32.927,33.36,33.763,34.481,34.656,31.631,32.302,32.11,33.744,34.522,34.436,31.085,31.959,31.41,32.954,31.388,0,0
3759857571,1.26631666,22.219,13.004,31.428,31.52,15.778,30.912,1767.401,0.885,388.851,22.026,14.035,0.013,0,1,0,0,0,6447.87,1.627,0,96.733,25.765,230.373,22.772,211.078,22.822,-0.091,22.885,211,22.695,-0.196,1762.699,37.833,21.261,33.078,-22.015,25.837,34.694,11.872,0,1,-0.001,-2.069,2.781,5.834,3.997,0.006,0.005,32.042,32.926,33.365,33.752,34.467,34.647,31.612,32.301,32.116,33.745,34.493,34.437,31.091,31.965,31.411,32.956,31.388,0,0
3759857573,1.304866664,22.213,13.028,31.428,31.495,15.729,30.912,1760.381,0.863,388.908,22.057,14.035,0,0,1,0,0,0,6429.72,1.618,0,97.568,25.771,230.289,22.763,210.886,22.791,-0.069,22.897,211.075,22.707,-0.196,1762.16,37.835,21.279,33.055,-22.016,25.825,34.691,11.899,0,1,-0.001,-1.99,2.795,5.9,3.873,0.006,0.005,32.021,32.926,33.352,33.751,34.457,34.654,31.608,32.294,32.108,33.745,34.502,34.435,31.09,31.958,31.402,32.949,31.38,0,0
