Time elapsed (s),Time Elapsed(min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760113366,2.962866664,22.631,11.014,15.617,31.594,13.595,15.01,1735.854,0.887,400.299,23.367,14.446,2.621,0,1,0,0,0,4937.385,1.404,0,13.243,24.984,224.851,23.826,221.491,24.569,-0.785,24.183,221.742,24.493,0.304,832.451,40.878,17.5,31.244,-22.768,25.079,35.294,10.725,0,1,-0.001,-1.75,2.66,-0.849,-4.928,0.004,0.003,31.129,32.318,32.998,34.612,35.236,35.418,30.58,31.009,30.741,34.42,35.097,35.149,29.934,30.485,29.991,32.61,30.282,0,0
3760113368,2.993899997,22.644,11.036,15.617,31.591,13.595,15.011,1739.997,0.877,400.302,23.374,14.447,2.649,0,1,0,0,0,4898.059,1.412,0,12.918,24.989,224.855,23.826,221.576,24.583,-0.798,24.192,221.648,24.478,0.28,834.016,40.877,17.532,31.246,-22.768,25.128,35.296,10.713,0,1,-0.001,-1.733,2.664,-0.796,-4.923,0.004,0.003,31.127,32.319,32.99,34.605,35.222,35.416,30.571,31.008,30.739,34.399,35.072,35.141,29.936,30.502,29.994,32.601,30.297,0,0
3760113370,3.029283333,22.602,11.044,15.5,31.555,13.616,15.01,1732.719,0.881,400.32,23.363,14.447,2.662,0,1,0,0,0,4911.718,1.425,0,13.199,24.982,224.887,23.814,221.518,24.574,-0.801,24.184,221.71,24.488,0.298,834.346,40.879,17.542,31.263,-22.768,25.086,35.282,10.708,0,1,-0.001,-1.747,2.661,-0.714,-4.755,0.004,0.003,31.124,32.324,33.006,34.607,35.233,35.418,30.591,31.007,30.732,34.409,35.09,35.15,29.936,30.494,30.005,32.61,30.301,0,0
3760113372,3.059149996,22.618,11.022,15.5,31.582,13.591,15.009,1719.972,0.873,400.313,23.378,14.446,2.593,0,1,0,0,0,4932.355,1.428,0,13.247,24.985,224.841,23.825,221.649,24.594,-0.811,24.198,221.834,24.508,0.304,833.961,40.882,17.512,31.224,-22.768,25.13,35.279,10.685,0,1,-0.001,-1.736,2.672,-0.807,-4.925,0.004,0.003,31.115,32.317,33.013,34.609,35.236,35.427,30.587,31.015,30.746,34.419,35.1,35.139,29.933,30.496,29.989,32.608,30.29,0,0
3760113374,3.088249993,22.604,11.027,15.617,31.594,13.589,15.01,1738.586,0.859,400.29,23.392,14.448,2.682,0,1,0,0,0,4939.328,1.421,0,13.344,24.989,224.862,23.827,221.583,24.584,-0.799,24.188,221.818,24.505,0.311,833.399,40.852,17.508,31.238,-22.769,25.119,35.288,10.704,0,1,-0.001,-1.719,2.658,-0.775,-4.958,0.004,0.003,31.114,32.312,33.005,34.615,35.237,35.431,30.583,31.002,30.745,34.416,35.083,35.145,29.926,30.496,29.987,32.609,30.285,0,0
3760113376,3.124883334,22.641,11.064,15.5,31.582,13.616,15.01,1748.31,0.88,400.339,23.363,14.448,2.553,0,1,0,0,0,4926.915,1.428,0,13.208,24.984,224.888,23.828,221.612,24.589,-0.803,24.186,221.808,24.504,0.312,833.672,40.893,17.482,31.241,-22.769,25.089,35.284,10.696,0,1,-0.001,-1.732,2.669,-0.704,-4.809,0.004,0.003,31.115,32.309,33.008,34.594,35.242,35.408,30.568,31.005,30.738,34.4,35.076,35.144,29.915,30.493,29.995,32.603,30.296,0,0
3760113378,3.154299998,22.628,11.019,15.501,31.582,13.581,15.01,1764.459,0.891,400.345,23.379,14.448,2.688,0,1,0,0,0,4938.248,1.415,0,13.176,24.976,224.854,23.811,221.63,24.592,-0.823,24.207,221.823,24.506,0.293,833.671,40.833,17.524,31.254,-22.767,25.154,35.296,10.705,0,1,-0.001,-1.747,2.649,-0.832,-4.978,0.004,0.003,31.123,32.316,32.981,34.611,35.228,35.406,30.58,31.004,30.728,34.402,35.08,35.147,29.92,30.494,29.988,32.608,30.294,0,0
3760113380,3.188683327,22.628,11.044,15.5,31.533,13.604,15.01,1733.5,0.91,400.347,23.38,14.445,2.605,0,1,0,0,0,4915.404,1.413,0,13.003,24.986,224.806,23.824,221.575,24.583,-0.8,24.195,221.787,24.501,0.3,833.26,40.874,17.435,31.248,-22.769,25.114,35.297,10.714,0,1,-0.001,-1.763,2.661,-0.746,-4.766,0.004,0.003,31.119,32.31,32.997,34.61,35.233,35.412,30.584,31.004,30.726,34.402,35.074,35.155,29.922,30.495,29.995,32.609,30.283,0,0
3760113381,3.212583327,22.636,11.053,15.615,31.59,13.591,15.01,1745.288,0.874,400.258,23.398,14.447,2.726,0,1,0,0,0,4912.521,1.426,0,13.101,24.968,224.866,23.82,221.595,24.585,-0.807,24.199,221.797,24.502,0.297,834.159,40.854,17.512,31.248,-22.768,25.175,35.278,10.693,0,1,-0.001,-1.717,2.658,-0.733,-4.94,0.004,0.003,31.121,32.303,32.993,34.614,35.232,35.429,30.587,31.009,30.734,34.411,35.094,35.153,29.921,30.496,29.995,32.602,30.279,0,0
3760113384,3.24701666,22.62,11.055,15.618,31.558,13.608,15.008,1723.88,0.888,400.326,23.357,14.446,2.677,0,1,0,0,0,4935.251,1.432,0,12.933,24.985,224.757,23.783,221.519,24.574,-0.832,24.174,221.786,24.5,0.32,834.287,40.865,17.522,31.268,-22.769,25.099,35.288,10.714,0,1,-0.001,-1.739,2.656,-0.705,-4.797,0.004,0.003,31.121,32.307,32.975,34.607,35.242,35.423,30.594,31.002,30.73,34.409,35.103,35.153,29.91,30.489,29.986,32.609,30.28,0,0
3760113385,3.275983334,22.596,11.07,15.617,31.574,13.595,15.01,1746.429,0.863,400.276,23.38,14.447,2.655,0,1,0,0,0,4944.485,1.441,0,12.817,24.977,224.865,23.812,221.603,24.587,-0.816,24.173,221.624,24.474,0.295,833.445,40.831,17.531,31.245,-22.769,25.166,35.289,10.703,0,1,-0.001,-1.698,2.65,-0.625,-4.891,0.004,0.003,31.125,32.316,32.991,34.604,35.253,35.428,30.576,31.01,30.728,34.407,35.105,35.166,29.934,30.502,30.001,32.604,30.278,0,0
3760113387,3.304566662,22.648,11.056,15.617,31.584,13.614,15.011,1724.562,0.889,400.307,23.386,14.448,2.634,0,1,0,0,0,4961.388,1.418,0,13.033,24.986,224.814,23.821,221.558,24.58,-0.801,24.175,221.764,24.497,0.316,833.41,40.844,17.497,31.233,-22.768,25.147,35.279,10.699,0,1,-0.001,-1.744,2.657,-0.739,-4.819,0.004,0.003,31.114,32.311,32.962,34.604,35.242,35.426,30.58,30.999,30.728,34.411,35.106,35.148,29.919,30.489,29.983,32.604,30.28,0,0
3760113389,3.341483331,22.632,11.064,15.617,31.555,13.614,15.011,1685.077,0.864,400.331,23.363,14.448,2.599,0,1,0,0,0,4921.647,1.424,0,12.824,24.985,224.87,23.806,221.51,24.572,-0.808,24.193,221.819,24.506,0.306,833.372,40.832,17.514,31.245,-22.768,25.147,35.269,10.697,0,1,-0.001,-1.717,2.65,-0.694,-4.771,0.004,0.003,31.128,32.316,32.992,34.613,35.241,35.428,30.586,31.001,30.728,34.412,35.092,35.167,29.926,30.516,29.997,32.607,30.288,0,0
3760113391,3.371666662,22.659,11.06,15.617,31.587,13.592,15.009,1735.17,0.82,400.356,23.36,14.447,2.599,0,1,0,0,0,4931.248,1.427,0,12.905,24.98,224.863,23.819,221.525,24.575,-0.797,24.15,221.803,24.503,0.347,833.449,40.819,17.548,31.246,-22.768,25.096,35.27,10.695,0,1,-0.001,-1.664,2.646,-0.741,-4.932,0.004,0.003,31.115,32.316,32.988,34.62,35.239,35.432,30.578,30.994,30.745,34.413,35.09,35.164,29.933,30.501,29.993,32.604,30.275,0,0
3760113393,3.407233334,22.623,11.045,15.5,31.561,13.602,15.011,1692.921,0.876,400.321,23.391,14.448,2.595,0,1,0,0,0,4937.248,1.421,0,12.776,24.982,224.832,23.83,221.518,24.574,-0.785,24.194,221.771,24.498,0.298,833.75,40.822,17.537,31.243,-22.769,25.096,35.258,10.684,0,1,-0.001,-1.731,2.649,-0.74,-4.838,0.004,0.003,31.137,32.32,32.988,34.616,35.238,35.426,30.58,31.004,30.733,34.407,35.098,35.162,29.93,30.507,29.998,32.601,30.276,0,0
3760113395,3.436966666,22.629,11.018,15.5,31.558,13.606,15.01,1740.517,0.828,400.339,23.349,14.446,2.605,0,1,0,0,0,4925.846,1.413,0,12.734,24.978,224.845,23.825,221.521,24.574,-0.791,24.171,221.686,24.485,0.307,833.321,40.833,17.537,31.26,-22.768,25.096,35.271,10.697,0,1,-0.001,-1.71,2.646,-0.832,-4.807,0.004,0.003,31.121,32.317,32.978,34.599,35.231,35.422,30.584,30.993,30.724,34.404,35.095,35.158,29.928,30.505,29.992,32.61,30.284,0,0
3760113397,3.466399995,22.647,11.029,15.5,31.584,13.603,15.01,1730.29,0.882,400.298,23.368,14.448,2.547,0,1,0,0,0,4912.409,1.396,0,12.817,24.971,224.819,23.809,221.535,24.576,-0.809,24.194,221.748,24.494,0.294,833.236,40.842,17.55,31.247,-22.768,25.096,35.258,10.682,0,1,-0.001,-1.748,2.652,-0.824,-4.874,0.004,0.003,31.125,32.328,32.972,34.608,35.241,35.422,30.577,31.002,30.73,34.411,35.107,35.157,29.93,30.511,30.003,32.605,30.292,0,0
3760113398,3.490249999,22.606,11.062,15.617,31.554,13.622,15.011,1730.142,0.87,400.339,23.372,14.447,2.657,0,1,0,0,0,4884.212,1.423,0,12.69,24.982,224.777,23.801,221.605,24.588,-0.828,24.201,221.772,24.498,0.291,833.317,40.84,17.524,31.255,-22.769,25.082,35.258,10.67,0,1,-0.001,-1.73,2.649,-0.663,-4.726,0.004,0.003,31.12,32.32,32.977,34.609,35.238,35.422,30.59,31.013,30.738,34.426,35.107,35.151,29.916,30.506,29.997,32.603,30.277,0,0
3760113400,3.525599996,22.618,11.053,15.616,31.56,13.603,15.01,1723.277,0.874,400.316,23.377,14.448,2.606,0,1,0,0,0,4883.914,1.403,0,12.767,24.975,224.84,23.816,221.56,24.58,-0.805,24.17,221.812,24.504,0.328,833.39,40.824,17.525,31.251,-22.769,25.099,35.264,10.684,0,1,-0.001,-1.722,2.646,-0.709,-4.829,0.004,0.003,31.126,32.329,32.975,34.599,35.231,35.409,30.576,31.002,30.725,34.404,35.089,35.153,29.926,30.511,29.981,32.602,30.281,0,0
3760113402,3.55508333,22.591,11.053,15.617,31.569,13.632,15.009,1711.463,0.863,400.331,23.391,14.447,2.628,0,1,0,0,0,4895.792,1.41,0,12.754,24.986,224.797,23.81,221.62,24.59,-0.821,24.172,221.714,24.489,0.31,833.312,40.8,17.606,31.233,-22.769,25.098,35.261,10.671,0,1,-0.001,-1.737,2.644,-0.673,-4.705,0.004,0.003,31.133,32.326,32.99,34.607,35.24,35.424,30.579,31.001,30.73,34.402,35.098,35.16,29.944,30.505,29.998,32.602,30.277,0,0
3760113404,3.592249997,22.602,11.047,15.617,31.569,13.608,15.011,1784.731,0.849,400.323,23.39,14.448,2.613,0,1,0,0,0,4906.978,1.425,0,13.043,24.977,224.867,23.848,221.554,24.579,-0.772,24.178,221.872,24.514,0.33,833.354,40.82,17.547,31.241,-22.768,25.098,35.251,10.672,0,1,-0.001,-1.711,2.648,-0.706,-4.821,0.004,0.003,31.118,32.318,32.99,34.606,35.242,35.419,30.576,31.001,30.729,34.399,35.1,35.146,29.923,30.5,29.992,32.594,30.296,0,0
3760113406,3.622366667,22.629,11.073,15.617,31.566,13.606,15.008,1735.589,0.934,400.331,23.381,14.447,2.714,0,1,0,0,0,4932.479,1.422,0,12.716,24.966,224.812,23.823,221.607,24.588,-0.806,24.165,221.823,24.506,0.335,834.229,40.795,17.544,31.251,-22.768,25.087,35.276,10.688,0,1,-0.001,-1.765,2.641,-0.659,-4.824,0.004,0.003,31.127,32.33,32.982,34.596,35.23,35.42,30.579,31.002,30.737,34.393,35.089,35.139,29.936,30.507,29.995,32.593,30.288,0,0
3760113408,3.657883334,22.615,11.083,15.616,31.576,13.597,15.01,1740.564,0.877,400.313,23.386,14.447,2.677,0,1,0,0,0,4927.667,1.437,0,12.83,24.978,224.74,23.788,221.52,24.574,-0.828,24.198,221.722,24.49,0.286,833.334,40.827,17.542,31.238,-22.768,25.087,35.248,10.674,0,1,-0.001,-1.703,2.651,-0.61,-4.887,0.004,0.003,31.127,32.323,32.984,34.611,35.248,35.424,30.589,31.011,30.737,34.405,35.08,35.139,29.935,30.49,30.002,32.594,30.282,0,0
3760113410,3.687383334,22.63,11.055,15.617,31.549,13.622,15.009,1710.982,0.882,400.322,23.378,14.447,2.614,0,1,0,0,0,4954.354,1.43,0,12.747,24.965,224.817,23.813,221.523,24.574,-0.803,24.206,221.789,24.501,0.289,833.831,40.812,17.575,31.223,-22.768,25.112,35.257,10.682,0,1,-0.001,-1.744,2.652,-0.716,-4.72,0.004,0.003,31.126,32.328,32.983,34.6,35.231,35.416,30.572,31.003,30.727,34.412,35.081,35.143,29.939,30.507,29.999,32.595,30.279,0,0
3760113412,3.721899994,22.623,11.068,15.597,31.543,13.624,15.009,1715.175,0.849,400.317,23.393,14.448,2.691,0,1,0,0,0,4941.612,1.415,0,13.077,24.972,224.733,23.812,221.549,24.578,-0.808,24.178,221.782,24.5,0.316,834.123,40.814,17.503,31.248,-22.768,25.113,35.251,10.673,0,1,-0.001,-1.709,2.647,-0.669,-4.698,0.004,0.003,31.131,32.339,32.999,34.592,35.218,35.403,30.568,30.986,30.727,34.384,35.068,35.138,29.952,30.511,30.005,32.594,30.292,0,0
3760113414,3.751283328,22.622,11.061,15.617,31.547,13.596,15.01,1748.134,0.854,400.33,23.375,14.446,2.565,0,1,0,0,0,4915.535,1.414,0,13.164,24.984,224.782,23.802,221.51,24.572,-0.812,24.188,221.697,24.486,0.292,833.23,40.822,17.541,31.237,-22.768,25.117,35.255,10.683,0,1,-0.001,-1.696,2.649,-0.686,-4.837,0.004,0.003,31.139,32.34,33,34.601,35.234,35.418,30.589,31.005,30.728,34.392,35.082,35.149,29.946,30.509,30.014,32.594,30.281,0,0
3760113416,3.780499999,22.629,11.029,15.5,31.568,13.601,15.011,1762.04,0.891,400.288,23.391,14.448,2.637,0,1,0,0,0,4913.837,1.419,0,12.768,24.971,224.858,23.78,221.521,24.574,-0.835,24.205,221.677,24.483,0.272,833.52,40.842,17.545,31.227,-22.769,25.065,35.279,10.705,0,1,-0.001,-1.754,2.659,-0.802,-4.856,0.004,0.003,31.14,32.342,32.996,34.589,35.23,35.408,30.577,30.994,30.725,34.404,35.068,35.146,29.942,30.506,30.001,32.593,30.286,0,0
3760113417,3.810283327,22.616,11.029,15.5,31.583,13.6,15.011,1771.799,0.907,400.338,23.367,14.448,2.618,0,1,0,0,0,4923.467,1.41,0,13.134,24.985,224.777,23.804,221.64,24.593,-0.83,24.175,221.814,24.505,0.324,834.016,40.868,17.575,31.24,-22.769,25.066,35.27,10.677,0,1,-0.001,-1.768,2.664,-0.783,-4.887,0.004,0.003,31.133,32.314,32.991,34.604,35.222,35.416,30.589,31.007,30.725,34.402,35.068,35.13,29.933,30.505,29.999,32.603,30.277,0,0
3760113420,3.846749997,22.629,11.019,15.499,31.579,13.619,15.01,1736.06,0.918,400.355,23.371,14.448,2.606,0,1,0,0,0,4907.702,1.412,0,12.892,24.975,224.864,23.819,221.546,24.578,-0.801,24.191,221.675,24.483,0.286,833.382,40.878,17.517,31.236,-22.768,25.062,35.266,10.688,0,1,-0.001,-1.798,2.665,-0.832,-4.791,0.004,0.003,31.128,32.31,32.998,34.604,35.23,35.409,30.587,31.006,30.737,34.398,35.075,35.13,29.934,30.5,29.989,32.593,30.271,0,0
3760113421,3.876299993,22.604,11.036,15.617,31.563,13.619,15.01,1728.678,0.877,400.345,23.367,14.447,2.657,0,1,0,0,0,4911.44,1.4,0,13.007,24.978,224.8,23.814,221.538,24.577,-0.804,24.169,221.721,24.49,0.315,833.972,40.869,17.526,31.242,-22.769,25.057,35.26,10.683,0,1,-0.001,-1.75,2.663,-0.742,-4.758,0.004,0.003,31.118,32.317,33,34.601,35.219,35.41,30.598,31.011,30.729,34.401,35.072,35.124,29.939,30.49,29.994,32.592,30.284,0,0
3760113423,3.906766661,22.639,11.036,15.616,31.574,13.595,15.01,1704.273,0.869,400.316,23.371,14.448,2.651,0,1,0,0,0,4890.985,1.429,0,12.891,24.98,224.814,23.798,221.485,24.568,-0.812,24.146,221.746,24.494,0.342,833.336,40.887,17.523,31.227,-22.767,25.101,35.272,10.703,0,1,-0.001,-1.726,2.67,-0.791,-4.896,0.004,0.003,31.131,32.315,32.978,34.578,35.214,35.396,30.574,30.987,30.719,34.392,35.061,35.138,29.925,30.499,29.994,32.603,30.292,0,0
3760113425,3.937116663,22.59,11.024,15.617,31.585,13.61,15.009,1769.541,0.841,400.339,23.368,14.447,2.576,0,1,0,0,0,4939.673,1.413,0,12.952,24.992,224.829,23.79,221.453,24.563,-0.815,24.186,221.587,24.469,0.277,833.312,40.876,17.546,31.24,-22.768,25.101,35.277,10.713,0,1,-0.001,-1.72,2.664,-0.762,-4.842,0.004,0.003,31.095,32.297,32.952,34.594,35.223,35.412,30.591,30.998,30.728,34.419,35.086,35.122,29.914,30.487,29.975,32.6,30.301,0,0
3760113427,3.966799998,22.62,11.006,15.617,31.572,13.599,15.011,1730.927,0.916,400.307,23.385,14.446,2.566,0,1,0,0,0,4912.919,1.421,0,12.815,24.993,224.907,23.814,221.572,24.582,-0.809,24.176,221.711,24.488,0.307,834.117,40.876,17.573,31.24,-22.768,25.129,35.284,10.702,0,1,-0.001,-1.79,2.666,-0.861,-4.868,0.004,0.003,31.12,32.323,32.976,34.574,35.207,35.392,30.57,30.984,30.726,34.401,35.059,35.147,29.929,30.508,29.997,32.61,30.289,0,0
3760113428,3.996483334,22.613,11.029,15.617,31.592,13.6,15.01,1718.948,0.871,400.299,23.361,14.448,2.6,0,1,0,0,0,4926.405,1.43,0,12.959,24.988,224.916,23.817,221.597,24.586,-0.811,24.18,221.697,24.486,0.3,833.029,40.9,17.526,31.239,-22.768,25.13,35.292,10.706,0,1,-0.001,-1.736,2.67,-0.777,-4.903,0.004,0.003,31.115,32.315,32.958,34.588,35.225,35.397,30.592,30.993,30.725,34.4,35.067,35.134,29.922,30.507,29.989,32.608,30.286,0,0
3760113430,4.025033331,22.625,11.024,15.617,31.583,13.578,15.01,1744.065,0.857,400.332,23.359,14.446,2.585,0,1,0,0,0,4941.316,1.426,0,12.802,24.998,224.88,23.785,221.538,24.577,-0.834,24.166,221.707,24.488,0.315,833.849,40.902,17.558,31.259,-22.768,25.099,35.277,10.7,0,1,-0.001,-1.712,2.667,-0.809,-4.99,0.004,0.003,31.113,32.301,32.963,34.598,35.218,35.405,30.58,30.995,30.715,34.398,35.062,35.141,29.935,30.497,29.992,32.606,30.292,0,0
3760113432,4.060366662,22.628,11.085,15.617,31.577,13.616,15.009,1710.288,0.886,400.292,23.356,14.449,2.598,0,1,0,0,0,4934.739,1.422,0,13.021,24.984,224.945,23.825,221.563,24.581,-0.797,24.187,221.667,24.481,0.288,833.358,40.903,17.536,31.245,-22.769,25.082,35.296,10.715,0,1,-0.001,-1.724,2.67,-0.622,-4.801,0.004,0.003,31.103,32.304,32.968,34.585,35.228,35.408,30.576,30.991,30.718,34.4,35.066,35.141,29.934,30.492,29.991,32.614,30.288,0,0
3760113434,4.090399996,22.632,11.047,15.5,31.586,13.616,15.01,1752.367,0.848,400.372,23.402,14.448,2.555,0,1,0,0,0,4927.702,1.427,0,13.123,24.991,224.858,23.818,221.534,24.576,-0.8,24.159,221.79,24.501,0.336,833.959,40.854,17.487,31.239,-22.768,25.133,35.294,10.718,0,1,-0.001,-1.716,2.66,-0.747,-4.814,0.004,0.003,31.1,32.307,32.948,34.593,35.219,35.417,30.588,31.007,30.726,34.405,35.09,35.122,29.923,30.481,29.977,32.611,30.284,0,0
3760113436,4.113949998,22.636,11.073,15.5,31.539,13.619,15.01,1705.202,0.896,400.347,23.383,14.448,2.583,0,1,0,0,0,4936.456,1.419,0,13.089,24.992,224.896,23.792,221.579,24.583,-0.833,24.187,221.659,24.48,0.288,833.336,40.844,17.525,31.23,-22.768,25.134,35.307,10.724,0,1,-0.001,-1.743,2.657,-0.671,-4.713,0.004,0.003,31.118,32.317,32.962,34.609,35.224,35.413,30.593,31.003,30.733,34.403,35.08,35.148,29.94,30.501,29.993,32.617,30.302,0,0
3760113437,4.142516661,22.629,11.052,15.616,31.574,13.602,15.01,1723.649,0.842,400.331,23.382,14.447,2.547,0,1,0,0,0,4922.515,1.413,0,12.911,25.011,224.908,23.816,221.538,24.577,-0.802,24.167,221.779,24.499,0.326,834.053,40.86,17.508,31.233,-22.768,25.115,35.312,10.735,0,1,-0.001,-1.697,2.663,-0.728,-4.857,0.004,0.003,31.123,32.307,32.968,34.592,35.223,35.394,30.568,30.989,30.712,34.393,35.076,35.151,29.932,30.494,29.978,32.623,30.302,0,0
3760113439,4.172433329,22.655,11.058,15.5,31.594,13.604,15.009,1722.985,0.863,400.315,23.372,14.448,2.604,0,1,0,0,0,4913.459,1.406,0,13.196,24.998,225.028,23.808,221.531,24.576,-0.809,24.187,221.707,24.488,0.294,833.305,40.856,17.525,31.257,-22.768,25.154,35.296,10.72,0,1,-0.001,-1.713,2.653,-0.742,-4.885,0.004,0.003,31.12,32.304,32.961,34.602,35.21,35.406,30.571,30.978,30.712,34.388,35.07,35.151,29.94,30.491,29.982,32.62,30.297,0,0
3760113441,4.201349998,22.627,11.06,15.499,31.58,13.622,15.009,1701.954,0.862,400.33,23.362,14.446,2.524,0,1,0,0,0,4901.67,1.447,0,12.985,25.006,224.942,23.786,221.531,24.576,-0.831,24.172,221.788,24.501,0.322,833.344,40.887,17.509,31.247,-22.768,25.154,35.302,10.726,0,1,-0.001,-1.724,2.665,-0.696,-4.771,0.004,0.003,31.118,32.299,32.977,34.624,35.235,35.423,30.586,31.002,30.731,34.41,35.082,35.149,29.932,30.49,29.983,32.622,30.294,0,0
3760113443,4.231749996,22.655,11.057,15.5,31.585,13.602,15.01,1760.705,0.838,400.299,23.383,14.446,2.652,0,1,0,0,0,4970.939,1.433,0,12.892,25.014,224.994,23.809,221.574,24.582,-0.814,24.185,221.734,24.492,0.301,833.376,40.868,17.516,31.276,-22.768,25.151,35.298,10.716,0,1,-0.001,-1.69,2.652,-0.745,-4.877,0.004,0.003,31.108,32.301,32.972,34.613,35.246,35.424,30.56,30.988,30.728,34.411,35.087,35.162,29.924,30.491,29.986,32.621,30.287,0,0
3760113444,4.254766663,22.647,11.073,15.5,31.579,13.597,15.011,1760.673,0.905,400.275,23.362,14.448,2.57,0,1,0,0,0,4946.939,1.435,0,13.077,25.01,225.049,23.793,221.499,24.57,-0.819,24.196,221.755,24.495,0.293,834.219,40.868,17.492,31.252,-22.769,25.136,35.285,10.715,0,1,-0.001,-1.734,2.661,-0.683,-4.892,0.004,0.003,31.125,32.318,32.982,34.627,35.251,35.434,30.579,30.993,30.737,34.416,35.094,35.163,29.936,30.5,29.989,32.614,30.287,0,0
3760113446,4.284333332,22.601,11.045,15.5,31.562,13.626,15.011,1699.466,0.88,400.332,23.387,14.446,2.553,0,1,0,0,0,4946.875,1.417,0,12.734,25.009,225.024,23.799,221.499,24.571,-0.813,24.173,221.717,24.489,0.31,833.646,40.862,17.501,31.247,-22.768,25.136,35.286,10.715,0,1,-0.001,-1.775,2.659,-0.711,-4.721,0.004,0.003,31.123,32.314,32.982,34.628,35.245,35.424,30.574,31.005,30.729,34.407,35.103,35.169,29.938,30.497,29.981,32.618,30.287,0,0
3760113447,4.307099994,22.613,11.038,15.616,31.579,13.603,15.01,1699.429,0.835,400.282,23.385,14.446,2.614,0,1,0,0,0,4919.97,1.414,0,12.816,25.022,225.015,23.816,221.549,24.578,-0.804,24.183,221.798,24.502,0.313,833.396,40.848,17.49,31.259,-22.768,25.126,35.289,10.71,0,1,-0.001,-1.702,2.651,-0.748,-4.859,0.004,0.003,31.115,32.321,32.97,34.623,35.251,35.431,30.584,31.001,30.728,34.414,35.087,35.164,29.908,30.505,29.986,32.609,30.301,0,0
3760113449,4.336466662,22.629,11.066,15.618,31.568,13.615,15.01,1720.293,0.868,400.285,23.394,14.447,2.55,0,1,0,0,0,4920.135,1.435,0,13.038,25.027,225.103,23.825,221.512,24.573,-0.789,24.178,221.744,24.494,0.31,833.61,40.873,17.525,31.258,-22.768,25.127,35.3,10.728,0,1,-0.001,-1.692,2.659,-0.682,-4.785,0.004,0.003,31.115,32.336,33.004,34.622,35.247,35.43,30.574,30.989,30.732,34.413,35.106,35.17,29.928,30.525,30.013,32.621,30.283,0,0
3760113451,4.366333334,22.613,11.089,15.617,31.576,13.622,15.01,1726.514,0.859,400.315,23.376,14.447,2.551,0,1,0,0,0,4949.74,1.415,0,12.798,25.026,225.134,23.804,221.466,24.565,-0.803,24.212,221.786,24.5,0.282,833.463,40.876,17.517,31.251,-22.768,25.151,35.296,10.73,0,1,-0.001,-1.702,2.661,-0.587,-4.768,0.004,0.003,31.128,32.335,32.997,34.62,35.243,35.431,30.569,30.999,30.732,34.406,35.105,35.166,29.931,30.511,29.99,32.617,30.301,0,0
3760113453,4.401816662,22.622,11.086,15.501,31.574,13.596,15.01,1737.226,0.866,400.306,23.373,14.446,2.511,0,1,0,0,0,4916.575,1.426,0,13.123,25.038,225.122,23.799,221.568,24.581,-0.824,24.165,221.764,24.497,0.326,833.639,40.846,17.548,31.254,-22.768,25.19,35.308,10.726,0,1,-0.001,-1.691,2.652,-0.608,-4.885,0.004,0.003,31.146,32.339,33.023,34.62,35.246,35.43,30.58,31.004,30.728,34.414,35.117,35.166,29.927,30.504,30.008,32.623,30.286,0,0
3760113455,4.431633329,22.606,11.063,15.617,31.553,13.633,15.01,1731.888,0.878,400.301,23.371,14.447,2.579,0,1,0,0,0,4935.353,1.435,0,12.895,25.025,225.202,23.812,221.542,24.577,-0.807,24.155,221.827,24.507,0.346,833.241,40.85,17.548,31.257,-22.768,25.198,35.295,10.717,0,1,-0.001,-1.744,2.652,-0.659,-4.672,0.004,0.003,31.142,32.342,33.004,34.643,35.254,35.442,30.593,31.017,30.745,34.422,35.122,35.168,29.936,30.509,30.013,32.612,30.298,0,0
