Time elapsed (s),Time Elapsed(min),Tdb_in (C),Twb_in (C),RH_in,Tdb_out (C),Twb_out(C),RH_out(C),Q_dot_air_TriCoil (CFM),dP_nozzle_TriCoil (in W.G.),Pin_nozzle_TriCoil (in W.G),Outdoor Temp (C),Atm Pressure (PSI),Heater Output (kW),FMWP,FMEP,LBWP,LBEP,Steam Humidifier (%),Q_dot_air_wt (CFM),dP_nozzle (in W.G.),Pin_nozzle (PSIG),m_dot_r (kg/h),T_evap_in (C),P_evap_in_coolprop (PSI),T_evap_out (C),P_evap_out (PSIG),T_evap_sat (C),SH (K),T_exv_in (C),P_exv_in (PSIG),T_cond_sat (C),SC (K),m_dot_w (kg/h),T_w_in (C),P_w_in (PSIG),T_w_out (C),dp_w (in W.G.),Water Heater (% of total capacity),T_evap_out_TC (C),SH_TC (K),Water Reverse Flow,TriCoil Refr. Reverse Flow,Q_ref (tons),Q_air (tons),Q_w (tons),Inlet Air Dew Point (C),Outlet Air Dew Point (C),Inlet Air Humdity Ratio (kg/kg),Outlet Air Humidity Ratio (kg/kg),TriCoil Outlet (11),TriCoil Outlet (12),TriCoil Outlet (13),TriCoil Outlet (21),TriCoil Outlet (22),TriCoil Outlet (23),TriCoil Outlet (31),TriCoil Outlet (32),TriCoil Outlet (33),TriCoil Outlet (41),TriCoil Outlet (42),TriCoil Outlet (43),TriCoil Outlet (51),TriCoil Outlet (52),TriCoil Outlet (53) ,TriCoil Outlet (Avg),DB2_TC,,
3760118084,1.589683334,22.664,11.129,15.5,33.942,14.517,15.01,1717.718,0.846,400.235,23.392,14.442,0,0,1,0,0,0,4936.139,1.418,0,9.858,26.186,232.632,23.495,220.363,24.39,-0.936,23.96,220.771,24.339,0.373,1764.457,40.881,20.681,35.256,-21.991,30.075,37.114,12.724,0,1,-0.001,-2.319,3.292,-0.523,-4.782,0.004,0.003,34,35.075,35.57,36.011,36.902,37.108,33.572,34.359,34.144,36.009,36.926,36.856,32.839,33.887,33.282,35.107,32.351,0,0
3760118085,1.619050002,22.641,11.144,15.499,33.953,14.5,15.009,1763.084,0.843,400.187,23.389,14.442,0,0,1,0,0,0,4944.862,1.414,0,9.683,26.179,232.618,23.453,220.295,24.379,-0.967,23.938,220.781,24.34,0.396,1764.52,40.858,20.835,35.259,-21.991,30.069,37.119,12.74,0,1,-0.001,-2.292,3.277,-0.447,-4.884,0.004,0.003,34.013,35.086,35.595,36.025,36.888,37.095,33.568,34.359,34.129,36.009,36.915,36.856,32.848,33.918,33.277,35.116,32.349,0,0
3760118087,1.648699999,22.648,11.132,15.5,33.942,14.519,15.009,1749.074,0.894,400.189,23.373,14.441,0,0,1,0,0,0,4938.733,1.441,0,9.837,26.192,232.573,23.486,220.323,24.383,-0.938,23.932,220.748,24.335,0.397,1764.536,40.865,20.798,35.258,-21.991,30.068,37.116,12.732,0,1,-0.001,-2.376,3.282,-0.494,-4.768,0.004,0.003,34.009,35.075,35.584,36.01,36.901,37.103,33.561,34.353,34.137,36.005,36.922,36.862,32.842,33.902,33.273,35.108,32.352,0,0
3760118089,1.678433331,22.642,11.125,15.5,33.94,14.51,15.01,1762.284,0.878,400.141,23.382,14.441,0,0,1,0,0,0,4985.437,1.427,0,10.096,26.198,232.657,23.488,220.264,24.373,-0.927,23.944,220.72,24.33,0.38,1764.567,40.846,20.739,35.248,-21.991,30.095,37.108,12.735,0,1,-0.001,-2.355,3.277,-0.506,-4.807,0.004,0.003,34.014,35.083,35.593,36.032,36.896,37.102,33.571,34.351,34.133,36.022,36.919,36.856,32.842,33.908,33.284,35.115,32.346,0,0
3760118091,1.712783329,22.675,11.111,15.5,33.938,14.493,15.009,1754.692,0.893,400.149,23.362,14.442,0,0,1,0,0,0,4961.803,1.419,0,9.854,26.185,232.7,23.464,220.353,24.388,-0.964,23.942,220.822,24.347,0.398,1764.331,40.835,20.755,35.278,-21.991,30.076,37.112,12.724,0,1,-0.001,-2.369,3.253,-0.595,-4.893,0.004,0.003,34.022,35.093,35.594,36.039,36.897,37.112,33.57,34.367,34.131,36.008,36.916,36.858,32.856,33.907,33.29,35.112,32.345,0,0
3760118093,1.748283331,22.687,11.069,15.501,33.968,14.492,15.01,1727.613,0.885,400.189,23.363,14.443,0,0,1,0,0,0,4947.734,1.43,0,9.892,26.186,232.615,23.473,220.376,24.391,-0.96,23.942,220.813,24.345,0.397,1763.538,40.836,20.789,35.25,-21.991,30.114,37.098,12.707,0,1,-0.001,-2.387,3.268,-0.747,-4.951,0.004,0.003,34.027,35.08,35.6,36.029,36.895,37.11,33.568,34.356,34.128,35.995,36.91,36.86,32.865,33.913,33.29,35.108,32.361,0,0
3760118095,1.778299999,22.69,11.075,15.499,33.972,14.495,15.01,1756.753,0.854,400.194,23.401,14.442,0,0,1,0,0,0,4965.972,1.418,0,9.698,26.183,232.62,23.496,220.284,24.377,-0.922,23.975,220.752,24.336,0.355,1765.233,40.844,20.721,35.25,-21.991,30.097,37.111,12.734,0,1,-0.001,-2.348,3.276,-0.731,-4.943,0.004,0.003,34.028,35.083,35.599,36.033,36.902,37.117,33.576,34.354,34.133,36.003,36.917,36.859,32.852,33.908,33.29,35.11,32.351,0,0
3760118097,1.808233333,22.69,11.107,15.501,33.953,14.498,15.01,1732.586,0.887,400.171,23.362,14.442,0,0,1,0,0,0,4946.507,1.419,0,9.707,26.197,232.6,23.484,220.368,24.39,-0.947,23.968,220.831,24.348,0.374,1763.293,40.888,20.747,35.267,-21.991,30.092,37.115,12.725,0,1,-0.001,-2.368,3.287,-0.629,-4.895,0.004,0.003,34.032,35.09,35.606,36.025,36.921,37.11,33.589,34.371,34.144,36.012,36.923,36.873,32.868,33.928,33.311,35.104,32.35,0,0
3760118099,1.84495,22.701,11.113,15.499,33.962,14.487,15.01,1752.921,0.859,400.171,23.378,14.443,0,0,1,0,0,0,4947.139,1.419,0,9.768,26.193,232.689,23.475,220.422,24.399,-0.965,23.929,220.751,24.335,0.4,1763.331,40.851,20.687,35.272,-21.991,30.104,37.101,12.702,0,1,-0.001,-2.323,3.264,-0.625,-4.967,0.004,0.003,34.027,35.08,35.6,36.036,36.912,37.113,33.59,34.359,34.142,36.002,36.92,36.86,32.851,33.913,33.305,35.101,32.358,0,0
3760118101,1.873916666,22.648,11.077,15.501,33.951,14.485,15.01,1743.18,0.883,400.195,23.379,14.442,0,0,1,0,0,0,4948.194,1.428,0,9.854,26.193,232.668,23.483,220.288,24.378,-0.936,23.954,220.788,24.341,0.381,1764.362,40.828,20.74,35.293,-21.992,30.117,37.101,12.723,0,1,-0.001,-2.374,3.239,-0.667,-4.953,0.004,0.003,34.032,35.088,35.586,36.034,36.907,37.12,33.59,34.355,34.146,36.009,36.919,36.858,32.852,33.915,33.309,35.099,32.364,0,0
